transcript_id	gene_id	gene_name
ENSSSCT00000106498	ENSSSCG00000056846	ENSSSCG00000056846
ENSSSCT00000063121	ENSSSCG00000056846	ENSSSCG00000056846
ENSSSCT00000063917	ENSSSCG00000056846	ENSSSCG00000056846
ENSSSCT00000090336	ENSSSCG00000056475	ENSSSCG00000056475
ENSSSCT00000086023	ENSSSCG00000057107	ENSSSCG00000057107
ENSSSCT00000062593	ENSSSCG00000036124	ENSSSCG00000036124
ENSSSCT00000105582	ENSSSCG00000058851	ENSSSCG00000058851
ENSSSCT00000073902	ENSSSCG00000051911	ENSSSCG00000051911
ENSSSCT00000103364	ENSSSCG00000057316	ENSSSCG00000057316
ENSSSCT00000099831	ENSSSCG00000053420	ENSSSCG00000053420
ENSSSCT00000099294	ENSSSCG00000053167	ENSSSCG00000053167
ENSSSCT00000089883	ENSSSCG00000054075	ENSSSCG00000054075
ENSSSCT00000085659	ENSSSCG00000055786	ENSSSCG00000055786
ENSSSCT00000078778	ENSSSCG00000044850	ENSSSCG00000044850
ENSSSCT00000100595	ENSSSCG00000063394	ENSSSCG00000063394
ENSSSCT00000069588	ENSSSCG00000046033	ENSSSCG00000046033
ENSSSCT00000088908	ENSSSCG00000060430	ENSSSCG00000060430
ENSSSCT00000094289	ENSSSCG00000060627	ENSSSCG00000060627
ENSSSCT00000082890	ENSSSCG00000057343	ENSSSCG00000057343
ENSSSCT00000063777	ENSSSCG00000032354	KDM5D
ENSSSCT00000087702	ENSSSCG00000032354	KDM5D
ENSSSCT00000076390	ENSSSCG00000055256	ENSSSCG00000055256
ENSSSCT00000093741	ENSSSCG00000058541	ENSSSCG00000058541
ENSSSCT00000081522	ENSSSCG00000057129	ENSSSCG00000057129
ENSSSCT00000059897	ENSSSCG00000034853	ENSSSCG00000034853
ENSSSCT00000079050	ENSSSCG00000043614	ENSSSCG00000043614
ENSSSCT00000080099	ENSSSCG00000052287	ENSSSCG00000052287
ENSSSCT00000106031	ENSSSCG00000056952	ENSSSCG00000056952
ENSSSCT00000019655	ENSSSCG00000018060	ENSSSCG00000018060
ENSSSCT00000019656	ENSSSCG00000018061	ENSSSCG00000018061
ENSSSCT00000019657	ENSSSCG00000018062	ENSSSCG00000018062
ENSSSCT00000019658	ENSSSCG00000018063	ENSSSCG00000018063
ENSSSCT00000019659	ENSSSCG00000018064	ENSSSCG00000018064
ENSSSCT00000019660	ENSSSCG00000018065	ND1
ENSSSCT00000019661	ENSSSCG00000018066	ENSSSCG00000018066
ENSSSCT00000019662	ENSSSCG00000018067	ENSSSCG00000018067
ENSSSCT00000019663	ENSSSCG00000018068	ENSSSCG00000018068
ENSSSCT00000019664	ENSSSCG00000018069	ND2
ENSSSCT00000019665	ENSSSCG00000018070	ENSSSCG00000018070
ENSSSCT00000019666	ENSSSCG00000018071	ENSSSCG00000018071
ENSSSCT00000019667	ENSSSCG00000018072	ENSSSCG00000018072
ENSSSCT00000019668	ENSSSCG00000018073	ENSSSCG00000018073
ENSSSCT00000019669	ENSSSCG00000018074	ENSSSCG00000018074
ENSSSCT00000019670	ENSSSCG00000018075	COX1
ENSSSCT00000019671	ENSSSCG00000018076	ENSSSCG00000018076
ENSSSCT00000019672	ENSSSCG00000018077	ENSSSCG00000018077
ENSSSCT00000019673	ENSSSCG00000018078	COX2
ENSSSCT00000019674	ENSSSCG00000018079	ENSSSCG00000018079
ENSSSCT00000019675	ENSSSCG00000018080	ATP8
ENSSSCT00000019676	ENSSSCG00000018081	ATP6
ENSSSCT00000019677	ENSSSCG00000018082	COX3
ENSSSCT00000019678	ENSSSCG00000018083	ENSSSCG00000018083
ENSSSCT00000019679	ENSSSCG00000018084	ND3
ENSSSCT00000019680	ENSSSCG00000018085	ENSSSCG00000018085
ENSSSCT00000019681	ENSSSCG00000018086	ND4L
ENSSSCT00000019682	ENSSSCG00000018087	ND4
ENSSSCT00000019683	ENSSSCG00000018088	ENSSSCG00000018088
ENSSSCT00000019684	ENSSSCG00000018089	ENSSSCG00000018089
ENSSSCT00000019685	ENSSSCG00000018090	ENSSSCG00000018090
ENSSSCT00000019686	ENSSSCG00000018091	ND5
ENSSSCT00000019687	ENSSSCG00000018092	ND6
ENSSSCT00000019688	ENSSSCG00000018093	ENSSSCG00000018093
ENSSSCT00000019689	ENSSSCG00000018094	CYTB
ENSSSCT00000019690	ENSSSCG00000018095	ENSSSCG00000018095
ENSSSCT00000019691	ENSSSCG00000018096	ENSSSCG00000018096
ENSSSCT00000091709	ENSSSCG00000055777	ENSSSCG00000055777
ENSSSCT00000051438	ENSSSCG00000033720	ENSSSCG00000033720
ENSSSCT00000062774	ENSSSCG00000036444	TEX22
ENSSSCT00000075319	ENSSSCG00000037334	ADSS1
ENSSSCT00000080596	ENSSSCG00000037334	ADSS1
ENSSSCT00000048163	ENSSSCG00000037334	ADSS1
ENSSSCT00000043948	ENSSSCG00000002554	PLD4
ENSSSCT00000002839	ENSSSCG00000002554	PLD4
ENSSSCT00000061367	ENSSSCG00000035669	ENSSSCG00000035669
ENSSSCT00000045114	ENSSSCG00000035669	ENSSSCG00000035669
ENSSSCT00000078915	ENSSSCG00000035669	ENSSSCG00000035669
ENSSSCT00000048541	ENSSSCG00000035669	ENSSSCG00000035669
ENSSSCT00000053074	ENSSSCG00000040365	CLBA1
ENSSSCT00000002844	ENSSSCG00000002559	CDCA4
ENSSSCT00000055324	ENSSSCG00000002559	CDCA4
ENSSSCT00000040364	ENSSSCG00000036892	ENSSSCG00000036892
ENSSSCT00000045868	ENSSSCG00000036892	ENSSSCG00000036892
ENSSSCT00000072038	ENSSSCG00000002558	CEP170B
ENSSSCT00000002843	ENSSSCG00000002558	CEP170B
ENSSSCT00000103331	ENSSSCG00000002555	JAG2
ENSSSCT00000105157	ENSSSCG00000002555	JAG2
ENSSSCT00000002840	ENSSSCG00000002555	JAG2
ENSSSCT00000034111	ENSSSCG00000002555	JAG2
ENSSSCT00000002842	ENSSSCG00000002557	NUDT14
ENSSSCT00000077780	ENSSSCG00000032544	MTA1
ENSSSCT00000039197	ENSSSCG00000032544	MTA1
ENSSSCT00000088391	ENSSSCG00000032544	MTA1
ENSSSCT00000090361	ENSSSCG00000032544	MTA1
ENSSSCT00000042603	ENSSSCG00000038713	CRIP2
ENSSSCT00000083694	ENSSSCG00000038713	CRIP2
ENSSSCT00000056616	ENSSSCG00000038713	CRIP2
ENSSSCT00000091460	ENSSSCG00000037142	ENSSSCG00000037142
ENSSSCT00000061056	ENSSSCG00000037142	ENSSSCG00000037142
ENSSSCT00000093264	ENSSSCG00000040089	TEDC1
ENSSSCT00000063560	ENSSSCG00000040089	TEDC1
ENSSSCT00000076728	ENSSSCG00000040089	TEDC1
ENSSSCT00000062351	ENSSSCG00000039825	C14orf180
ENSSSCT00000049968	ENSSSCG00000039537	TMEM179
ENSSSCT00000044971	ENSSSCG00000031132	SIVA1
ENSSSCT00000091461	ENSSSCG00000031132	SIVA1
ENSSSCT00000059398	ENSSSCG00000039139	ENSSSCG00000039139
ENSSSCT00000050885	ENSSSCG00000039139	ENSSSCG00000039139
ENSSSCT00000033477	ENSSSCG00000039139	ENSSSCG00000039139
ENSSSCT00000050545	ENSSSCG00000039139	ENSSSCG00000039139
ENSSSCT00000087622	ENSSSCG00000060584	ENSSSCG00000060584
ENSSSCT00000099686	ENSSSCG00000053901	ENSSSCG00000053901
ENSSSCT00000064831	ENSSSCG00000053901	ENSSSCG00000053901
ENSSSCT00000095255	ENSSSCG00000056525	ENSSSCG00000056525
ENSSSCT00000105051	ENSSSCG00000056525	ENSSSCG00000056525
ENSSSCT00000094649	ENSSSCG00000063511	ENSSSCG00000063511
ENSSSCT00000103193	ENSSSCG00000063511	ENSSSCG00000063511
ENSSSCT00000104017	ENSSSCG00000058302	ENSSSCG00000058302
ENSSSCT00000100708	ENSSSCG00000058302	ENSSSCG00000058302
ENSSSCT00000096077	ENSSSCG00000053053	ENSSSCG00000053053
ENSSSCT00000102570	ENSSSCG00000053053	ENSSSCG00000053053
ENSSSCT00000040193	ENSSSCG00000036983	ENSSSCG00000036983
ENSSSCT00000058758	ENSSSCG00000036983	ENSSSCG00000036983
ENSSSCT00000064681	ENSSSCG00000036983	ENSSSCG00000036983
ENSSSCT00000046739	ENSSSCG00000036983	ENSSSCG00000036983
ENSSSCT00000046835	ENSSSCG00000036983	ENSSSCG00000036983
ENSSSCT00000045847	ENSSSCG00000040849	ENSSSCG00000040849
ENSSSCT00000054832	ENSSSCG00000033179	ENSSSCG00000033179
ENSSSCT00000057152	ENSSSCG00000031710	BRF1
ENSSSCT00000049137	ENSSSCG00000031710	BRF1
ENSSSCT00000087032	ENSSSCG00000031710	BRF1
ENSSSCT00000038777	ENSSSCG00000035555	BTBD6
ENSSSCT00000057156	ENSSSCG00000037671	PACS2
ENSSSCT00000047701	ENSSSCG00000037671	PACS2
ENSSSCT00000053125	ENSSSCG00000036990	DIO3
ENSSSCT00000093936	ENSSSCG00000002540	PPP2R5C
ENSSSCT00000101475	ENSSSCG00000002540	PPP2R5C
ENSSSCT00000002821	ENSSSCG00000002540	PPP2R5C
ENSSSCT00000056383	ENSSSCG00000002540	PPP2R5C
ENSSSCT00000078632	ENSSSCG00000002540	PPP2R5C
ENSSSCT00000089627	ENSSSCG00000002540	PPP2R5C
ENSSSCT00000039597	ENSSSCG00000002540	PPP2R5C
ENSSSCT00000099427	ENSSSCG00000040738	DYNC1H1
ENSSSCT00000058702	ENSSSCG00000040738	DYNC1H1
ENSSSCT00000104737	ENSSSCG00000040738	DYNC1H1
ENSSSCT00000002816	ENSSSCG00000002536	ENSSSCG00000002536
ENSSSCT00000058545	ENSSSCG00000002535	HSP90AA1
ENSSSCT00000002815	ENSSSCG00000002535	HSP90AA1
ENSSSCT00000045247	ENSSSCG00000002535	HSP90AA1
ENSSSCT00000053792	ENSSSCG00000002533	WDR20
ENSSSCT00000079766	ENSSSCG00000002533	WDR20
ENSSSCT00000002813	ENSSSCG00000002533	WDR20
ENSSSCT00000065782	ENSSSCG00000002533	WDR20
ENSSSCT00000044287	ENSSSCG00000002531	MOK
ENSSSCT00000002810	ENSSSCG00000002531	MOK
ENSSSCT00000002812	ENSSSCG00000002532	ENSSSCG00000002532
ENSSSCT00000072969	ENSSSCG00000002530	CINP
ENSSSCT00000002809	ENSSSCG00000002530	CINP
ENSSSCT00000042164	ENSSSCG00000002530	CINP
ENSSSCT00000002807	ENSSSCG00000002528	TECPR2
ENSSSCT00000102626	ENSSSCG00000002528	TECPR2
ENSSSCT00000056892	ENSSSCG00000039713	ENSSSCG00000039713
ENSSSCT00000002805	ENSSSCG00000002526	RCOR1
ENSSSCT00000101908	ENSSSCG00000002525	TRAF3
ENSSSCT00000034942	ENSSSCG00000002525	TRAF3
ENSSSCT00000064816	ENSSSCG00000002525	TRAF3
ENSSSCT00000034635	ENSSSCG00000002525	TRAF3
ENSSSCT00000105203	ENSSSCG00000002524	AMN
ENSSSCT00000002803	ENSSSCG00000002524	AMN
ENSSSCT00000042057	ENSSSCG00000002524	AMN
ENSSSCT00000049078	ENSSSCG00000002523	CDC42BPB
ENSSSCT00000002802	ENSSSCG00000002523	CDC42BPB
ENSSSCT00000106122	ENSSSCG00000002523	CDC42BPB
ENSSSCT00000036777	ENSSSCG00000002523	CDC42BPB
ENSSSCT00000050997	ENSSSCG00000002523	CDC42BPB
ENSSSCT00000038852	ENSSSCG00000002523	CDC42BPB
ENSSSCT00000064958	ENSSSCG00000036871	EXOC3L4
ENSSSCT00000092949	ENSSSCG00000036871	EXOC3L4
ENSSSCT00000092766	ENSSSCG00000036871	EXOC3L4
ENSSSCT00000072620	ENSSSCG00000036612	TNFAIP2
ENSSSCT00000053024	ENSSSCG00000036820	ENSSSCG00000036820
ENSSSCT00000071625	ENSSSCG00000045485	ENSSSCG00000045485
ENSSSCT00000002836	ENSSSCG00000002552	TDRD9
ENSSSCT00000101154	ENSSSCG00000060746	RD3L
ENSSSCT00000061162	ENSSSCG00000039553	ASPG
ENSSSCT00000052199	ENSSSCG00000039553	ASPG
ENSSSCT00000097014	ENSSSCG00000035093	KIF26A
ENSSSCT00000082531	ENSSSCG00000035093	KIF26A
ENSSSCT00000101293	ENSSSCG00000035093	KIF26A
ENSSSCT00000097348	ENSSSCG00000035093	KIF26A
ENSSSCT00000060844	ENSSSCG00000035093	KIF26A
ENSSSCT00000103367	ENSSSCG00000058170	TMEM121
ENSSSCT00000101243	ENSSSCG00000052434	ZBTB42
ENSSSCT00000103654	ENSSSCG00000061462	ENSSSCG00000061462
ENSSSCT00000094541	ENSSSCG00000060232	ENSSSCG00000060232
ENSSSCT00000095021	ENSSSCG00000052580	ENSSSCG00000052580
ENSSSCT00000092893	ENSSSCG00000055564	ENSSSCG00000055564
ENSSSCT00000068056	ENSSSCG00000042374	ENSSSCG00000042374
ENSSSCT00000090838	ENSSSCG00000048809	ENSSSCG00000048809
ENSSSCT00000066515	ENSSSCG00000050849	ENSSSCG00000050849
ENSSSCT00000090252	ENSSSCG00000044522	ENSSSCG00000044522
ENSSSCT00000093415	ENSSSCG00000054269	ENSSSCG00000054269
ENSSSCT00000098589	ENSSSCG00000056138	ENSSSCG00000056138
ENSSSCT00000094969	ENSSSCG00000055300	ENSSSCG00000055300
ENSSSCT00000089866	ENSSSCG00000042471	ENSSSCG00000042471
ENSSSCT00000044292	ENSSSCG00000034335	ENSSSCG00000034335
ENSSSCT00000106142	ENSSSCG00000034335	ENSSSCG00000034335
ENSSSCT00000038382	ENSSSCG00000034335	ENSSSCG00000034335
ENSSSCT00000072617	ENSSSCG00000034335	ENSSSCG00000034335
ENSSSCT00000039837	ENSSSCG00000033914	ENSSSCG00000033914
ENSSSCT00000039174	ENSSSCG00000033764	ENSSSCG00000033764
ENSSSCT00000062677	ENSSSCG00000034303	ENSSSCG00000034303
ENSSSCT00000085780	ENSSSCG00000046328	ENSSSCG00000046328
ENSSSCT00000023298	ENSSSCG00000021659	ENSSSCG00000021659
ENSSSCT00000024079	ENSSSCG00000022452	MIR544A
ENSSSCT00000054194	ENSSSCG00000036092	ssc-mir-299
ENSSSCT00000041589	ENSSSCG00000032077	ssc-mir-411
ENSSSCT00000050165	ENSSSCG00000038592	MIR323A
ENSSSCT00000059271	ENSSSCG00000033223	ENSSSCG00000033223
ENSSSCT00000023515	ENSSSCG00000021878	ENSSSCG00000021878
ENSSSCT00000027430	ENSSSCG00000025684	ssc-mir-381
ENSSSCT00000022346	ENSSSCG00000020734	ssc-mir-376c
ENSSSCT00000026049	ENSSSCG00000024386	ssc-mir-376a
ENSSSCT00000044037	ENSSSCG00000039251	MIR487B
ENSSSCT00000062470	ENSSSCG00000037775	IGHM
ENSSSCT00000054798	ENSSSCG00000034709	ENSSSCG00000034709
ENSSSCT00000030398	ENSSSCG00000021669	MARK3
ENSSSCT00000096222	ENSSSCG00000021669	MARK3
ENSSSCT00000101938	ENSSSCG00000021669	MARK3
ENSSSCT00000056626	ENSSSCG00000021669	MARK3
ENSSSCT00000093737	ENSSSCG00000021669	MARK3
ENSSSCT00000098430	ENSSSCG00000021669	MARK3
ENSSSCT00000025561	ENSSSCG00000021669	MARK3
ENSSSCT00000045831	ENSSSCG00000021669	MARK3
ENSSSCT00000052125	ENSSSCG00000021669	MARK3
ENSSSCT00000097901	ENSSSCG00000021669	MARK3
ENSSSCT00000024050	ENSSSCG00000021220	CKB
ENSSSCT00000033572	ENSSSCG00000031003	ENSSSCG00000031003
ENSSSCT00000048898	ENSSSCG00000034738	TRMT61A
ENSSSCT00000106133	ENSSSCG00000054301	COA8
ENSSSCT00000091652	ENSSSCG00000054301	COA8
ENSSSCT00000102333	ENSSSCG00000054301	COA8
ENSSSCT00000093144	ENSSSCG00000002547	KLC1
ENSSSCT00000060266	ENSSSCG00000002547	KLC1
ENSSSCT00000106022	ENSSSCG00000002547	KLC1
ENSSSCT00000053500	ENSSSCG00000002547	KLC1
ENSSSCT00000037437	ENSSSCG00000002547	KLC1
ENSSSCT00000053736	ENSSSCG00000002547	KLC1
ENSSSCT00000056797	ENSSSCG00000002547	KLC1
ENSSSCT00000002830	ENSSSCG00000002547	KLC1
ENSSSCT00000057607	ENSSSCG00000002547	KLC1
ENSSSCT00000100322	ENSSSCG00000063242	ENSSSCG00000063242
ENSSSCT00000002829	ENSSSCG00000002546	XRCC3
ENSSSCT00000086752	ENSSSCG00000002546	XRCC3
ENSSSCT00000043118	ENSSSCG00000040945	ZFYVE21
ENSSSCT00000002825	ENSSSCG00000002544	PPP1R13B
ENSSSCT00000047690	ENSSSCG00000002544	PPP1R13B
ENSSSCT00000056964	ENSSSCG00000002544	PPP1R13B
ENSSSCT00000047077	ENSSSCG00000036992	SNORA28
ENSSSCT00000093727	ENSSSCG00000057356	ENSSSCG00000057356
ENSSSCT00000101128	ENSSSCG00000051919	ENSSSCG00000051919
ENSSSCT00000052699	ENSSSCG00000037197	BAG5
ENSSSCT00000052647	ENSSSCG00000010892	KCNT2
ENSSSCT00000011916	ENSSSCG00000010892	KCNT2
ENSSSCT00000053314	ENSSSCG00000010892	KCNT2
ENSSSCT00000054585	ENSSSCG00000010892	KCNT2
ENSSSCT00000039754	ENSSSCG00000010893	ENSSSCG00000010893
ENSSSCT00000055422	ENSSSCG00000010893	ENSSSCG00000010893
ENSSSCT00000056087	ENSSSCG00000010893	ENSSSCG00000010893
ENSSSCT00000045687	ENSSSCG00000010893	ENSSSCG00000010893
ENSSSCT00000060753	ENSSSCG00000010893	ENSSSCG00000010893
ENSSSCT00000062798	ENSSSCG00000010893	ENSSSCG00000010893
ENSSSCT00000052069	ENSSSCG00000010893	ENSSSCG00000010893
ENSSSCT00000062925	ENSSSCG00000010893	ENSSSCG00000010893
ENSSSCT00000036286	ENSSSCG00000010893	ENSSSCG00000010893
ENSSSCT00000011918	ENSSSCG00000010893	ENSSSCG00000010893
ENSSSCT00000090097	ENSSSCG00000041546	ENSSSCG00000041546
ENSSSCT00000080095	ENSSSCG00000045366	ENSSSCG00000045366
ENSSSCT00000082730	ENSSSCG00000023301	F13B
ENSSSCT00000061179	ENSSSCG00000023301	F13B
ENSSSCT00000022824	ENSSSCG00000023301	F13B
ENSSSCT00000069274	ENSSSCG00000023301	F13B
ENSSSCT00000069906	ENSSSCG00000023301	F13B
ENSSSCT00000098071	ENSSSCG00000058280	ENSSSCG00000058280
ENSSSCT00000067105	ENSSSCG00000051184	ENSSSCG00000051184
ENSSSCT00000092275	ENSSSCG00000062163	ENSSSCG00000062163
ENSSSCT00000095351	ENSSSCG00000058675	ENSSSCG00000058675
ENSSSCT00000091676	ENSSSCG00000063459	ENSSSCG00000063459
ENSSSCT00000099630	ENSSSCG00000054706	ENSSSCG00000054706
ENSSSCT00000097902	ENSSSCG00000055700	ENSSSCG00000055700
ENSSSCT00000094680	ENSSSCG00000062598	ENSSSCG00000062598
ENSSSCT00000102154	ENSSSCG00000056282	ENSSSCG00000056282
ENSSSCT00000077026	ENSSSCG00000048754	ENSSSCG00000048754
ENSSSCT00000098418	ENSSSCG00000058901	ENSSSCG00000058901
ENSSSCT00000103621	ENSSSCG00000058505	ENSSSCG00000058505
ENSSSCT00000096619	ENSSSCG00000054007	ENSSSCG00000054007
ENSSSCT00000092302	ENSSSCG00000060671	ENSSSCG00000060671
ENSSSCT00000097064	ENSSSCG00000053076	ENSSSCG00000053076
ENSSSCT00000098204	ENSSSCG00000056550	ENSSSCG00000056550
ENSSSCT00000099680	ENSSSCG00000053216	ENSSSCG00000053216
ENSSSCT00000095245	ENSSSCG00000063484	ENSSSCG00000063484
ENSSSCT00000103680	ENSSSCG00000060255	ENSSSCG00000060255
ENSSSCT00000066856	ENSSSCG00000041848	ENSSSCG00000041848
ENSSSCT00000095260	ENSSSCG00000062318	ENSSSCG00000062318
ENSSSCT00000105369	ENSSSCG00000056134	ENSSSCG00000056134
ENSSSCT00000044363	ENSSSCG00000031693	Y_RNA
ENSSSCT00000021533	ENSSSCG00000032863	U6
ENSSSCT00000064188	ENSSSCG00000038046	ENSSSCG00000038046
ENSSSCT00000094925	ENSSSCG00000000959	LARGE1
ENSSSCT00000045059	ENSSSCG00000000959	LARGE1
ENSSSCT00000100267	ENSSSCG00000000959	LARGE1
ENSSSCT00000096936	ENSSSCG00000000959	LARGE1
ENSSSCT00000001048	ENSSSCG00000000959	LARGE1
ENSSSCT00000098858	ENSSSCG00000000959	LARGE1
ENSSSCT00000104616	ENSSSCG00000000959	LARGE1
ENSSSCT00000093442	ENSSSCG00000000959	LARGE1
ENSSSCT00000099428	ENSSSCG00000000959	LARGE1
ENSSSCT00000064281	ENSSSCG00000035336	ENSSSCG00000035336
ENSSSCT00000053172	ENSSSCG00000034188	ENSSSCG00000034188
ENSSSCT00000038816	ENSSSCG00000040934	ISX
ENSSSCT00000077992	ENSSSCG00000051553	ENSSSCG00000051553
ENSSSCT00000096160	ENSSSCG00000053225	ENSSSCG00000053225
ENSSSCT00000102058	ENSSSCG00000057068	ENSSSCG00000057068
ENSSSCT00000104521	ENSSSCG00000061714	ENSSSCG00000061714
ENSSSCT00000083958	ENSSSCG00000042378	ENSSSCG00000042378
ENSSSCT00000075064	ENSSSCG00000044622	ENSSSCG00000044622
ENSSSCT00000094717	ENSSSCG00000059194	ENSSSCG00000059194
ENSSSCT00000061678	ENSSSCG00000038223	SNORA50B
ENSSSCT00000056444	ENSSSCG00000031684	U6
ENSSSCT00000050316	ENSSSCG00000025780	HMGXB4
ENSSSCT00000057495	ENSSSCG00000025780	HMGXB4
ENSSSCT00000055416	ENSSSCG00000038943	TOM1
ENSSSCT00000073168	ENSSSCG00000038943	TOM1
ENSSSCT00000037198	ENSSSCG00000038943	TOM1
ENSSSCT00000042502	ENSSSCG00000038943	TOM1
ENSSSCT00000045856	ENSSSCG00000038943	TOM1
ENSSSCT00000088920	ENSSSCG00000039745	HMOX1
ENSSSCT00000098293	ENSSSCG00000039745	HMOX1
ENSSSCT00000048279	ENSSSCG00000039745	HMOX1
ENSSSCT00000073052	ENSSSCG00000031155	ENSSSCG00000031155
ENSSSCT00000042303	ENSSSCG00000031155	ENSSSCG00000031155
ENSSSCT00000096257	ENSSSCG00000062740	ENSSSCG00000062740
ENSSSCT00000079374	ENSSSCG00000048848	ENSSSCG00000048848
ENSSSCT00000095023	ENSSSCG00000052237	ENSSSCG00000052237
ENSSSCT00000085412	ENSSSCG00000022823	MCM5
ENSSSCT00000077372	ENSSSCG00000022823	MCM5
ENSSSCT00000031496	ENSSSCG00000022823	MCM5
ENSSSCT00000072312	ENSSSCG00000022823	MCM5
ENSSSCT00000098130	ENSSSCG00000022823	MCM5
ENSSSCT00000105914	ENSSSCG00000056335	ENSSSCG00000056335
ENSSSCT00000037794	ENSSSCG00000036678	ENSSSCG00000036678
ENSSSCT00000100410	ENSSSCG00000054208	ENSSSCG00000054208
ENSSSCT00000099327	ENSSSCG00000052317	ENSSSCG00000052317
ENSSSCT00000101366	ENSSSCG00000053173	ENSSSCG00000053173
ENSSSCT00000102485	ENSSSCG00000053806	ENSSSCG00000053806
ENSSSCT00000073861	ENSSSCG00000049074	ENSSSCG00000049074
ENSSSCT00000006119	ENSSSCG00000036347	ENSSSCG00000036347
ENSSSCT00000061374	ENSSSCG00000031697	ENSSSCG00000031697
ENSSSCT00000006106	ENSSSCG00000005555	ENSSSCG00000005555
ENSSSCT00000038478	ENSSSCG00000035288	ENSSSCG00000035288
ENSSSCT00000055288	ENSSSCG00000040530	ENSSSCG00000040530
ENSSSCT00000058253	ENSSSCG00000032934	ENSSSCG00000032934
ENSSSCT00000098402	ENSSSCG00000059313	ENSSSCG00000059313
ENSSSCT00000068548	ENSSSCG00000063490	ENSSSCG00000063490
ENSSSCT00000052483	ENSSSCG00000038136	ENSSSCG00000038136
ENSSSCT00000102555	ENSSSCG00000058626	ENSSSCG00000058626
ENSSSCT00000045093	ENSSSCG00000051112	ENSSSCG00000051112
ENSSSCT00000006448	ENSSSCG00000005869	ENSSSCG00000005869
ENSSSCT00000006115	ENSSSCG00000005562	ENSSSCG00000005562
ENSSSCT00000106568	ENSSSCG00000061717	ENSSSCG00000061717
ENSSSCT00000044357	ENSSSCG00000054903	ENSSSCG00000054903
ENSSSCT00000042202	ENSSSCG00000031564	ENSSSCG00000031564
ENSSSCT00000037471	ENSSSCG00000039796	ENSSSCG00000039796
ENSSSCT00000084523	ENSSSCG00000063247	ENSSSCG00000063247
ENSSSCT00000069561	ENSSSCG00000056311	ENSSSCG00000056311
ENSSSCT00000097575	ENSSSCG00000052027	ENSSSCG00000052027
ENSSSCT00000006102	ENSSSCG00000049713	ENSSSCG00000049713
ENSSSCT00000105452	ENSSSCG00000063185	ENSSSCG00000063185
ENSSSCT00000095996	ENSSSCG00000053357	ENSSSCG00000053357
ENSSSCT00000101345	ENSSSCG00000063492	ENSSSCG00000063492
ENSSSCT00000044868	ENSSSCG00000053303	ENSSSCG00000053303
ENSSSCT00000006453	ENSSSCG00000005874	ENSSSCG00000005874
ENSSSCT00000025276	ENSSSCG00000043935	ENSSSCG00000043935
ENSSSCT00000052468	ENSSSCG00000062704	ENSSSCG00000062704
ENSSSCT00000100849	ENSSSCG00000059012	ENSSSCG00000059012
ENSSSCT00000106528	ENSSSCG00000054156	ENSSSCG00000054156
ENSSSCT00000055294	ENSSSCG00000062360	ENSSSCG00000062360
ENSSSCT00000057025	ENSSSCG00000052597	ENSSSCG00000052597
ENSSSCT00000079865	ENSSSCG00000062340	ENSSSCG00000062340
ENSSSCT00000046349	ENSSSCG00000040844	ENSSSCG00000040844
ENSSSCT00000037757	ENSSSCG00000037836	OR1B1
ENSSSCT00000097364	ENSSSCG00000057822	ENSSSCG00000057822
ENSSSCT00000101478	ENSSSCG00000055371	ENSSSCG00000055371
ENSSSCT00000083812	ENSSSCG00000043235	ENSSSCG00000043235
ENSSSCT00000104263	ENSSSCG00000054240	ENSSSCG00000054240
ENSSSCT00000093501	ENSSSCG00000054740	ENSSSCG00000054740
ENSSSCT00000006337	ENSSSCG00000005761	PPP1R26
ENSSSCT00000081355	ENSSSCG00000005761	PPP1R26
ENSSSCT00000065487	ENSSSCG00000033162	UBAC1
ENSSSCT00000066553	ENSSSCG00000033162	UBAC1
ENSSSCT00000055335	ENSSSCG00000040042	PAEP
ENSSSCT00000087049	ENSSSCG00000040042	PAEP
ENSSSCT00000038042	ENSSSCG00000005753	CAMSAP1
ENSSSCT00000006328	ENSSSCG00000005753	CAMSAP1
ENSSSCT00000074714	ENSSSCG00000005759	MRPS2
ENSSSCT00000006335	ENSSSCG00000005759	MRPS2
ENSSSCT00000063820	ENSSSCG00000036914	PIERCE1
ENSSSCT00000006338	ENSSSCG00000005762	KCNT1
ENSSSCT00000073553	ENSSSCG00000005762	KCNT1
ENSSSCT00000074837	ENSSSCG00000005762	KCNT1
ENSSSCT00000040143	ENSSSCG00000005762	KCNT1
ENSSSCT00000077457	ENSSSCG00000005762	KCNT1
ENSSSCT00000071535	ENSSSCG00000005762	KCNT1
ENSSSCT00000066051	ENSSSCG00000040967	NACC2
ENSSSCT00000006332	ENSSSCG00000005756	ENSSSCG00000005756
ENSSSCT00000045096	ENSSSCG00000039855	ENSSSCG00000039855
ENSSSCT00000103493	ENSSSCG00000054117	GLT6D1
ENSSSCT00000078298	ENSSSCG00000044239	ENSSSCG00000044239
ENSSSCT00000074499	ENSSSCG00000046512	ENSSSCG00000046512
ENSSSCT00000101995	ENSSSCG00000054801	ZMYND19
ENSSSCT00000099925	ENSSSCG00000031630	DPH7
ENSSSCT00000038366	ENSSSCG00000031630	DPH7
ENSSSCT00000088826	ENSSSCG00000031630	DPH7
ENSSSCT00000076616	ENSSSCG00000031630	DPH7
ENSSSCT00000105730	ENSSSCG00000052504	MRPL41
